transaction_id,user_id,date,category,amount
TXN0046175,U05586,2025-12-02,Stocks,1471.0
TXN0046176,U00602,2024-09-21,Bills,272.88
TXN0046177,U05960,2024-09-18,Food & Drink,39.62
TXN0046178,U06550,2025-10-18,Shopping,90.66
TXN0046179,U05455,2025-10-17,Crypto,325.54
TXN0046180,U01916,2025-12-18,Shopping,43.84
TXN0046181,U02300,2025-12-01,Entertainment,84.72
TXN0046182,U01595,2025-10-12,Transport,49.74
TXN0046183,U07626,2025-08-13,Shopping,74.93
TXN0046184,U03961,2025-12-17,Stocks,4351.01
TXN0046185,U02489,2025-04-30,Shopping,193.18
TXN0046186,U02785,2025-03-02,Shopping,79.69
TXN0046187,U00784,2025-06-01,Bills,263.23
TXN0046188,U06954,2025-11-22,Bills,339.1
TXN0046189,U00960,2025-12-04,Shopping,171.08
TXN0046190,U01467,2025-11-19,Shopping,198.12
TXN0046191,U00522,2025-12-17,Shopping,58.0
TXN0046192,U03781,2025-10-23,Entertainment,29.05
TXN0046193,U02417,2024-06-02,Shopping,15.02
TXN0046194,U02713,2025-06-26,Entertainment,85.59
TXN0046195,U00845,2024-11-14,Bills,33.45
TXN0046196,U00858,2025-08-14,Shopping,148.82
TXN0046197,U03465,2025-12-16,Shopping,140.83
TXN0046198,U06958,2025-06-05,Bills,323.47
TXN0046199,U07972,2025-06-24,Entertainment,66.43
TXN0046200,U05987,2025-06-10,Shopping,20.3
TXN0046201,U06645,2025-01-27,Shopping,144.88
TXN0046202,U05220,2025-02-26,Travel,1685.2
TXN0046203,U07425,2025-09-22,Stocks,1072.27
TXN0046204,U00241,2025-10-25,Bills,121.17
TXN0046205,U00091,2025-07-29,Entertainment,63.08
TXN0046206,U04930,2025-09-08,Shopping,124.68
TXN0046207,U05381,2025-05-31,Transport,26.05
TXN0046208,U07656,2025-07-30,Transfer,400.76
TXN0046209,U07727,2025-03-11,Shopping,96.56
TXN0046210,U05605,2024-05-21,Shopping,185.51
TXN0046211,U06565,2025-06-08,Food & Drink,59.98
TXN0046212,U05739,2025-12-23,Food & Drink,35.83
TXN0046213,U03552,2025-12-16,Crypto,81.46
TXN0046214,U02973,2025-12-28,Shopping,74.13
TXN0046215,U04630,2025-07-20,Transport,20.54
TXN0046216,U04653,2025-09-01,Food & Drink,65.84
TXN0046217,U03951,2025-12-22,Shopping,57.54
TXN0046218,U07725,2025-06-13,Shopping,6.38
TXN0046219,U05140,2025-12-29,Shopping,89.7
TXN0046220,U05670,2025-07-13,Shopping,78.87
TXN0046221,U02699,2025-11-07,Crypto,491.85
TXN0046222,U03422,2025-05-31,Crypto,695.41
TXN0046223,U05171,2025-11-03,Bills,172.19
TXN0046224,U01280,2025-12-14,Bills,389.04
TXN0046225,U06306,2025-03-07,Transport,36.72
TXN0046226,U03460,2025-12-20,Transfer,97.36
TXN0046227,U07138,2025-12-08,Travel,1752.48
TXN0046228,U03808,2025-09-13,Food & Drink,59.62
TXN0046229,U05036,2025-11-10,Food & Drink,61.86
TXN0046230,U03644,2025-06-19,Food & Drink,71.35
TXN0046231,U03598,2024-08-31,Crypto,987.69
TXN0046232,U06051,2025-04-13,Transport,37.62
TXN0046233,U02024,2025-12-02,Shopping,146.2
TXN0046234,U03580,2025-10-09,Entertainment,79.8
TXN0046235,U07415,2025-10-24,Transport,28.6
TXN0046236,U07981,2024-08-25,Stocks,2880.51
TXN0046237,U05405,2025-07-15,Bills,497.63
TXN0046238,U01852,2025-03-11,Food & Drink,4.51
TXN0046239,U04388,2024-11-25,Bills,271.38
TXN0046240,U02865,2025-08-22,Travel,1808.9
TXN0046241,U00033,2025-10-01,Food & Drink,48.76
TXN0046242,U04905,2025-03-25,Shopping,43.3
TXN0046243,U01788,2025-02-21,Stocks,1044.5
TXN0046244,U07941,2024-11-25,Bills,25.22
TXN0046245,U02202,2025-07-13,Shopping,148.45
TXN0046246,U03550,2025-12-14,Transport,14.77
TXN0046247,U02907,2025-08-25,Shopping,52.65
TXN0046248,U03367,2025-11-29,Bills,197.06
TXN0046249,U06778,2025-11-21,Shopping,116.53
TXN0046250,U05214,2025-08-13,Travel,1090.2
TXN0046251,U04453,2025-10-22,Transport,46.58
TXN0046252,U07704,2025-11-12,Food & Drink,66.0
TXN0046253,U03213,2025-10-07,Shopping,38.75
TXN0046254,U00058,2025-04-10,Entertainment,56.58
TXN0046255,U05950,2025-06-20,Shopping,44.67
TXN0046256,U03605,2025-09-22,Food & Drink,51.1
TXN0046257,U04006,2025-11-26,Food & Drink,53.81
TXN0046258,U02692,2025-12-14,Shopping,143.14
TXN0046259,U07181,2024-10-25,Shopping,111.89
TXN0046260,U07619,2025-12-24,Shopping,18.05
TXN0046261,U00890,2025-12-07,Food & Drink,50.8
TXN0046262,U04658,2025-11-19,Entertainment,14.67
TXN0046263,U03689,2025-07-01,Transport,43.0
TXN0046264,U05211,2025-09-29,Stocks,2859.19
TXN0046265,U04640,2025-12-28,Transfer,1591.03
TXN0046266,U01948,2025-06-13,Travel,593.98
TXN0046267,U00190,2025-12-30,Transfer,1375.0
TXN0046268,U06326,2025-04-09,Shopping,196.08
TXN0046269,U05694,2025-05-16,Bills,431.91
TXN0046270,U02013,2024-11-20,Bills,34.32
TXN0046271,U03370,2025-05-12,Food & Drink,60.61
TXN0046272,U07387,2025-09-05,Transfer,1554.47
TXN0046273,U06449,2024-06-03,Transport,59.49
TXN0046274,U02055,2025-12-16,Bills,363.26
TXN0046275,U04332,2025-12-20,Food & Drink,60.73
TXN0046276,U03176,2025-12-29,Food & Drink,62.23
TXN0046277,U01411,2025-10-17,Travel,2561.01
TXN0046278,U00717,2025-12-03,Shopping,128.38
TXN0046279,U02180,2025-11-21,Bills,200.63
TXN0046280,U03560,2025-10-18,Entertainment,116.8
TXN0046281,U01993,2024-11-22,Bills,479.78
TXN0046282,U07695,2024-11-29,Food & Drink,4.25
TXN0046283,U01277,2025-04-08,Bills,203.38
TXN0046284,U02324,2024-12-20,Entertainment,23.89
TXN0046285,U07967,2025-12-30,Transport,30.92
TXN0046286,U00519,2025-08-10,Stocks,993.15
TXN0046287,U07406,2025-01-04,Entertainment,42.68
TXN0046288,U03893,2025-12-30,Shopping,117.98
TXN0046289,U07262,2025-11-25,Transport,31.56
TXN0046290,U06988,2025-11-13,Travel,2746.74
TXN0046291,U04497,2024-10-27,Food & Drink,20.55
TXN0046292,U07315,2025-05-12,Food & Drink,31.9
TXN0046293,U04822,2025-12-19,Transport,22.72
TXN0046294,U00090,2025-09-26,Bills,424.87
TXN0046295,U06506,2024-09-22,Entertainment,116.09
TXN0046296,U07351,2025-07-30,Entertainment,105.53
TXN0046297,U06411,2025-12-02,Food & Drink,14.34
TXN0046298,U04869,2024-09-25,Shopping,180.26
TXN0046299,U00926,2025-12-28,Bills,340.52
TXN0046300,U02503,2025-11-18,Food & Drink,74.52
TXN0046301,U05160,2025-11-10,Transfer,633.04
TXN0046302,U02374,2025-12-18,Shopping,160.54
TXN0046303,U07211,2025-03-28,Food & Drink,63.06
TXN0046304,U05514,2025-02-06,Food & Drink,12.9
TXN0046305,U07375,2025-06-19,Travel,2846.5
TXN0046306,U05163,2025-11-29,Entertainment,140.87
TXN0046307,U02300,2025-12-08,Food & Drink,78.48
TXN0046308,U07043,2025-11-22,Transfer,1619.53
TXN0046309,U07465,2025-11-10,Transport,13.44
TXN0046310,U05184,2025-02-15,Food & Drink,3.57
TXN0046311,U07220,2025-09-07,Food & Drink,43.62
TXN0046312,U02519,2025-08-25,Transfer,1603.81
TXN0046313,U06926,2025-02-09,Travel,313.41
TXN0046314,U00598,2025-12-30,Transfer,76.88
TXN0046315,U04847,2025-07-30,Transfer,1023.26
TXN0046316,U06306,2025-07-26,Shopping,18.96
TXN0046317,U06404,2025-12-06,Stocks,4160.62
TXN0046318,U06970,2025-03-04,Shopping,48.64
TXN0046319,U04349,2024-08-02,Shopping,113.79
TXN0046320,U00432,2025-03-02,Shopping,114.34
TXN0046321,U05186,2025-07-25,Bills,395.21
TXN0046322,U02532,2025-08-21,Transport,29.16
TXN0046323,U04398,2025-09-24,Shopping,57.21
TXN0046324,U01079,2025-07-08,Shopping,125.99
TXN0046325,U00300,2025-08-19,Bills,473.15
TXN0046326,U06242,2025-07-08,Transfer,982.32
TXN0046327,U06933,2024-06-09,Food & Drink,39.6
TXN0046328,U04358,2025-04-18,Stocks,2091.97
TXN0046329,U02175,2025-11-28,Transport,20.89
TXN0046330,U01157,2025-04-06,Transfer,1502.51
TXN0046331,U03099,2025-07-13,Bills,405.58
TXN0046332,U00897,2025-09-25,Shopping,33.71
TXN0046333,U04028,2025-11-24,Food & Drink,35.51
TXN0046334,U07830,2024-12-01,Transfer,1657.78
TXN0046335,U04448,2025-09-01,Stocks,2152.19
TXN0046336,U07047,2025-03-25,Food & Drink,66.79
TXN0046337,U02317,2025-04-01,Food & Drink,65.81
TXN0046338,U05577,2025-06-23,Food & Drink,79.67
TXN0046339,U06054,2025-11-13,Food & Drink,8.83
TXN0046340,U04247,2024-06-20,Shopping,34.76
TXN0046341,U06010,2025-12-18,Stocks,4118.72
TXN0046342,U00321,2025-01-26,Shopping,118.85
TXN0046343,U04126,2025-04-24,Shopping,148.58
TXN0046344,U07209,2025-12-22,Bills,351.45
TXN0046345,U01618,2025-11-20,Shopping,125.48
TXN0046346,U03906,2025-10-19,Shopping,187.88
TXN0046347,U07994,2025-10-13,Transport,53.52
TXN0046348,U02836,2025-12-24,Food & Drink,67.63
TXN0046349,U00941,2024-10-20,Crypto,694.54
TXN0046350,U02041,2025-06-20,Shopping,94.11
TXN0046351,U05485,2025-11-08,Entertainment,78.03
TXN0046352,U05408,2025-06-27,Entertainment,96.43
TXN0046353,U02839,2025-11-22,Transport,6.03
TXN0046354,U06495,2025-04-18,Crypto,339.64
TXN0046355,U00497,2025-01-05,Transfer,1487.6
TXN0046356,U06977,2024-05-03,Transfer,13.21
TXN0046357,U02336,2025-09-01,Entertainment,93.17
TXN0046358,U04068,2025-01-18,Food & Drink,76.72
TXN0046359,U00638,2025-01-12,Transfer,1802.76
TXN0046360,U07492,2025-05-21,Shopping,165.59
TXN0046361,U05112,2025-09-20,Bills,255.17
TXN0046362,U06388,2025-12-03,Entertainment,130.02
TXN0046363,U07696,2025-11-29,Food & Drink,43.92
TXN0046364,U07871,2025-08-05,Shopping,116.91
TXN0046365,U03173,2025-07-02,Transport,8.8
TXN0046366,U05963,2025-02-12,Transport,31.12
TXN0046367,U00535,2025-08-25,Food & Drink,35.81
TXN0046368,U02304,2025-06-02,Travel,2683.58
TXN0046369,U02295,2025-05-18,Food & Drink,9.67
TXN0046370,U03440,2025-10-08,Entertainment,23.57
TXN0046371,U01142,2024-05-12,Bills,413.81
TXN0046372,U00309,2025-11-06,Transfer,1522.65
TXN0046373,U02211,2025-05-15,Food & Drink,26.51
TXN0046374,U01963,2024-11-25,Entertainment,131.71
TXN0046375,U05886,2025-12-15,Shopping,143.01
TXN0046376,U00511,2025-10-28,Transfer,481.9
TXN0046377,U06621,2025-03-25,Food & Drink,76.6
TXN0046378,U03028,2025-08-01,Transfer,272.99
TXN0046379,U02248,2025-10-12,Transfer,1483.58
TXN0046380,U03186,2025-07-26,Shopping,129.83
TXN0046381,U04234,2025-04-09,Food & Drink,53.25
TXN0046382,U00715,2025-08-25,Bills,340.97
TXN0046383,U03490,2025-09-03,Shopping,90.24
TXN0046384,U03028,2025-07-21,Bills,63.36
TXN0046385,U06964,2025-11-19,Entertainment,41.18
TXN0046386,U06551,2024-05-13,Shopping,131.14
TXN0046387,U07825,2025-10-22,Food & Drink,45.89
TXN0046388,U05063,2025-08-13,Transfer,1473.79
TXN0046389,U05439,2025-08-29,Shopping,12.9
TXN0046390,U00892,2025-07-01,Bills,54.83
TXN0046391,U02275,2025-07-17,Entertainment,104.97
TXN0046392,U06529,2025-08-31,Transfer,674.26
TXN0046393,U02114,2025-09-15,Transport,43.87
TXN0046394,U01840,2025-12-01,Transport,2.58
TXN0046395,U01356,2025-11-22,Shopping,48.98
TXN0046396,U07014,2025-04-29,Food & Drink,18.64
TXN0046397,U07860,2025-05-29,Shopping,166.02
TXN0046398,U03572,2025-10-26,Food & Drink,67.45
TXN0046399,U05950,2025-07-15,Crypto,519.36
TXN0046400,U00505,2025-12-18,Food & Drink,21.09
TXN0046401,U06265,2025-10-10,Shopping,141.47
TXN0046402,U07300,2025-02-08,Stocks,384.52
TXN0046403,U00404,2024-11-09,Bills,199.2
TXN0046404,U02086,2025-06-24,Transfer,1347.72
TXN0046405,U07437,2025-11-23,Crypto,766.42
TXN0046406,U06078,2025-02-22,Crypto,65.08
TXN0046407,U06176,2025-10-21,Shopping,191.58
TXN0046408,U06503,2025-01-28,Bills,384.55
TXN0046409,U03580,2025-10-15,Transport,4.74
TXN0046410,U03170,2025-05-30,Shopping,86.21
TXN0046411,U06748,2025-12-10,Entertainment,138.28
TXN0046412,U07377,2025-05-29,Travel,2699.42
TXN0046413,U01776,2025-09-28,Transport,24.58
TXN0046414,U03754,2025-11-01,Transfer,44.8
TXN0046415,U04351,2025-02-05,Transport,24.67
TXN0046416,U01381,2024-03-20,Bills,366.52
TXN0046417,U01825,2025-05-30,Food & Drink,35.74
TXN0046418,U02961,2024-10-01,Bills,74.65
TXN0046419,U06169,2025-09-27,Shopping,29.13
TXN0046420,U05040,2025-07-18,Shopping,139.55
TXN0046421,U03887,2024-07-31,Shopping,192.04
TXN0046422,U03690,2025-11-20,Shopping,168.8
TXN0046423,U05917,2025-06-27,Transport,7.57
TXN0046424,U03123,2025-12-28,Shopping,36.59
TXN0046425,U06857,2025-10-24,Shopping,98.6
TXN0046426,U02521,2025-03-19,Shopping,61.9
TXN0046427,U01600,2025-08-22,Transport,40.63
TXN0046428,U01675,2025-12-22,Bills,66.97
TXN0046429,U04702,2025-06-27,Crypto,584.11
TXN0046430,U07424,2024-11-12,Food & Drink,7.01
TXN0046431,U00472,2025-11-22,Shopping,143.16
TXN0046432,U02212,2025-02-28,Shopping,7.47
TXN0046433,U00499,2025-06-07,Transport,35.25
TXN0046434,U04332,2024-10-22,Shopping,59.55
TXN0046435,U03025,2025-06-23,Food & Drink,72.89
TXN0046436,U02339,2025-11-08,Food & Drink,75.39
TXN0046437,U04279,2025-07-28,Crypto,417.48
TXN0046438,U05242,2025-02-02,Transport,24.99
TXN0046439,U06611,2024-11-03,Entertainment,132.82
TXN0046440,U02477,2025-12-14,Shopping,96.46
TXN0046441,U06929,2025-02-23,Bills,438.58
TXN0046442,U03891,2025-08-29,Shopping,199.3
TXN0046443,U00367,2024-10-28,Travel,2506.73
TXN0046444,U03283,2025-12-24,Transfer,91.89
TXN0046445,U06584,2025-11-27,Food & Drink,52.45
TXN0046446,U00767,2025-01-16,Transfer,968.51
TXN0046447,U06760,2025-07-11,Transport,35.1
TXN0046448,U07216,2025-12-12,Transport,51.41
TXN0046449,U01462,2025-12-28,Transport,17.68
TXN0046450,U03420,2025-03-15,Shopping,176.68
TXN0046451,U04497,2025-06-14,Food & Drink,44.72
TXN0046452,U03437,2025-11-07,Transfer,1362.06
TXN0046453,U06212,2025-11-27,Shopping,135.82
TXN0046454,U07276,2025-06-01,Entertainment,12.5
TXN0046455,U03989,2025-08-11,Shopping,72.39
TXN0046456,U05497,2025-10-10,Shopping,197.0
TXN0046457,U05975,2025-05-13,Shopping,70.45
TXN0046458,U06479,2025-10-10,Entertainment,37.72
TXN0046459,U04530,2025-03-09,Crypto,69.82
TXN0046460,U02307,2024-12-02,Entertainment,30.96
TXN0046461,U06448,2025-05-21,Stocks,3597.69
TXN0046462,U02322,2025-09-14,Food & Drink,18.69
TXN0046463,U05389,2025-06-17,Bills,342.12
TXN0046464,U07701,2025-03-28,Entertainment,105.32
TXN0046465,U04108,2025-10-22,Transfer,1104.11
TXN0046466,U04898,2025-08-15,Bills,395.87
TXN0046467,U07042,2025-09-09,Food & Drink,32.1
TXN0046468,U04016,2025-10-27,Entertainment,147.59
TXN0046469,U02404,2025-05-30,Shopping,133.39
TXN0046470,U03411,2025-06-23,Food & Drink,49.06
TXN0046471,U02421,2025-08-14,Bills,298.15
TXN0046472,U01944,2025-10-19,Bills,391.9
TXN0046473,U07781,2025-12-03,Bills,86.37
TXN0046474,U02183,2025-11-27,Bills,307.76
TXN0046475,U07658,2025-04-03,Food & Drink,14.9
TXN0046476,U02726,2025-11-11,Bills,282.55
TXN0046477,U05154,2025-09-19,Transfer,1837.33
TXN0046478,U07639,2025-12-18,Bills,259.18
TXN0046479,U06124,2025-12-23,Transport,29.19
TXN0046480,U05226,2024-09-30,Shopping,137.57
TXN0046481,U02938,2025-09-19,Transport,46.17
TXN0046482,U01175,2024-04-07,Stocks,267.66
TXN0046483,U05523,2025-02-03,Food & Drink,34.33
TXN0046484,U00760,2025-02-13,Bills,480.89
TXN0046485,U03301,2024-11-11,Shopping,9.36
TXN0046486,U01651,2025-07-31,Transfer,1415.71
TXN0046487,U03709,2025-12-09,Food & Drink,42.03
TXN0046488,U05778,2025-11-10,Food & Drink,61.69
TXN0046489,U01765,2025-08-08,Shopping,174.04
TXN0046490,U07362,2025-11-26,Stocks,3990.15
TXN0046491,U00058,2024-12-27,Entertainment,54.91
TXN0046492,U04112,2025-06-03,Shopping,98.79
TXN0046493,U06821,2025-06-06,Shopping,146.74
TXN0046494,U06810,2025-09-28,Shopping,125.57
TXN0046495,U06079,2025-09-30,Stocks,2209.29
TXN0046496,U02746,2025-08-17,Food & Drink,22.72
TXN0046497,U04859,2025-08-25,Bills,316.22
TXN0046498,U07909,2024-10-05,Shopping,43.88
TXN0046499,U06441,2025-08-26,Transport,13.88
TXN0046500,U06535,2025-09-25,Entertainment,23.26
TXN0046501,U00928,2025-11-29,Stocks,3843.55
TXN0046502,U06029,2025-02-06,Shopping,161.55
TXN0046503,U07043,2025-12-07,Shopping,105.92
TXN0046504,U03878,2025-11-25,Shopping,70.5
TXN0046505,U05109,2025-10-18,Shopping,152.41
TXN0046506,U07905,2025-12-25,Bills,379.59
TXN0046507,U03274,2025-07-28,Shopping,157.34
TXN0046508,U02359,2025-06-18,Transfer,905.26
TXN0046509,U06391,2025-10-13,Food & Drink,40.53
TXN0046510,U00203,2025-12-05,Food & Drink,44.1
TXN0046511,U02261,2025-09-11,Food & Drink,13.5
TXN0046512,U04257,2025-12-03,Transport,7.13
TXN0046513,U07069,2025-05-09,Shopping,21.01
TXN0046514,U04282,2025-10-31,Transfer,1379.17
TXN0046515,U03096,2024-03-21,Transport,15.65
TXN0046516,U07097,2025-07-09,Bills,80.69
TXN0046517,U06459,2025-10-18,Food & Drink,71.74
TXN0046518,U03559,2025-08-26,Shopping,6.79
TXN0046519,U04621,2025-10-31,Food & Drink,75.45
TXN0046520,U07638,2025-03-12,Food & Drink,33.79
TXN0046521,U03714,2025-05-19,Crypto,103.49
TXN0046522,U07129,2025-07-31,Shopping,62.03
TXN0046523,U07493,2025-07-27,Transfer,1468.02
TXN0046524,U01929,2025-03-17,Food & Drink,7.41
TXN0046525,U07091,2025-09-12,Shopping,76.19
TXN0046526,U01395,2025-11-24,Food & Drink,74.59
TXN0046527,U00272,2025-05-13,Food & Drink,60.9
TXN0046528,U01462,2025-07-14,Food & Drink,65.7
TXN0046529,U07559,2025-05-31,Food & Drink,9.52
TXN0046530,U04464,2025-09-21,Shopping,24.56
TXN0046531,U07476,2025-04-04,Travel,2655.64
TXN0046532,U00545,2025-09-14,Shopping,98.03
TXN0046533,U01950,2025-09-13,Bills,384.86
TXN0046534,U05552,2025-08-01,Travel,777.47
TXN0046535,U01856,2025-07-16,Transport,56.43
TXN0046536,U01037,2025-12-14,Entertainment,44.69
TXN0046537,U06159,2025-06-25,Entertainment,111.0
TXN0046538,U06059,2024-12-22,Transfer,576.7
TXN0046539,U03270,2025-06-28,Food & Drink,38.3
TXN0046540,U02077,2025-07-07,Bills,282.05
TXN0046541,U05682,2025-12-21,Food & Drink,26.1
TXN0046542,U07435,2025-06-20,Entertainment,118.04
TXN0046543,U02943,2025-11-10,Stocks,3764.73
TXN0046544,U02466,2025-06-30,Food & Drink,53.43
TXN0046545,U06258,2025-06-30,Shopping,19.09
TXN0046546,U05248,2025-09-13,Food & Drink,42.75
TXN0046547,U00477,2025-10-08,Shopping,101.4
TXN0046548,U07759,2025-08-12,Transport,13.82
TXN0046549,U02764,2025-06-07,Bills,346.45
TXN0046550,U04732,2025-11-24,Food & Drink,6.58
TXN0046551,U01253,2025-07-09,Shopping,127.99
TXN0046552,U03718,2025-12-07,Entertainment,142.17
TXN0046553,U01001,2025-12-06,Transfer,454.95
TXN0046554,U06260,2025-11-19,Transfer,1573.52
TXN0046555,U02913,2025-05-10,Bills,371.26
TXN0046556,U00826,2025-10-03,Transfer,285.56
TXN0046557,U00120,2025-03-28,Shopping,124.49
TXN0046558,U02374,2025-10-31,Transport,40.2
TXN0046559,U05505,2025-07-12,Bills,419.82
TXN0046560,U06078,2025-09-16,Travel,2884.42
TXN0046561,U02966,2025-06-28,Shopping,179.51
TXN0046562,U07910,2025-08-13,Transport,48.19
TXN0046563,U03320,2024-04-30,Entertainment,42.51
TXN0046564,U07698,2025-11-18,Transport,6.05
TXN0046565,U03064,2025-12-01,Shopping,124.14
TXN0046566,U01361,2025-10-27,Shopping,126.57
TXN0046567,U05552,2025-07-16,Entertainment,84.21
TXN0046568,U01375,2025-10-02,Shopping,20.24
TXN0046569,U04622,2025-12-31,Transfer,1214.02
TXN0046570,U02137,2025-10-05,Food & Drink,48.74
TXN0046571,U04786,2025-11-01,Travel,1096.97
TXN0046572,U01091,2025-11-29,Transport,4.32
TXN0046573,U05573,2025-10-20,Food & Drink,61.32
TXN0046574,U02574,2025-08-24,Transfer,1744.96
TXN0046575,U06745,2025-09-20,Crypto,827.32
TXN0046576,U04952,2025-08-31,Shopping,187.62
TXN0046577,U04770,2025-09-10,Shopping,151.21
TXN0046578,U04311,2025-11-29,Food & Drink,56.07
TXN0046579,U06054,2025-12-29,Food & Drink,56.12
TXN0046580,U02080,2025-06-17,Shopping,160.34
TXN0046581,U01643,2025-08-23,Entertainment,108.9
TXN0046582,U07159,2025-10-09,Food & Drink,38.75
TXN0046583,U04670,2024-03-24,Shopping,68.73
TXN0046584,U05793,2025-09-06,Bills,371.01
TXN0046585,U02696,2025-08-29,Transfer,1622.67
TXN0046586,U03288,2025-08-22,Travel,1917.05
TXN0046587,U01163,2025-12-02,Shopping,94.98
TXN0046588,U07814,2025-10-13,Shopping,142.33
TXN0046589,U01634,2025-11-08,Shopping,31.85
TXN0046590,U01216,2025-03-28,Bills,149.29
TXN0046591,U00381,2025-03-10,Crypto,384.77
TXN0046592,U01952,2025-12-07,Food & Drink,68.92
TXN0046593,U01326,2025-04-26,Entertainment,121.43
TXN0046594,U00008,2025-03-20,Crypto,722.08
TXN0046595,U06871,2025-11-19,Shopping,191.3
TXN0046596,U03632,2025-07-14,Transport,6.29
TXN0046597,U06619,2024-12-18,Shopping,114.21
TXN0046598,U01032,2025-09-14,Food & Drink,51.39
TXN0046599,U04617,2025-11-23,Food & Drink,32.84
TXN0046600,U03765,2024-05-20,Stocks,1020.44
TXN0046601,U03494,2025-03-24,Food & Drink,78.28
TXN0046602,U01328,2025-09-13,Crypto,693.77
TXN0046603,U03435,2025-07-21,Transport,6.63
TXN0046604,U05351,2024-11-05,Shopping,138.15
TXN0046605,U00532,2025-11-28,Bills,483.4
TXN0046606,U05147,2025-12-28,Shopping,47.22
TXN0046607,U05125,2025-02-20,Shopping,83.81
TXN0046608,U02593,2025-07-14,Transfer,1015.51
TXN0046609,U03549,2024-12-25,Shopping,95.61
TXN0046610,U03540,2024-11-30,Transport,35.46
TXN0046611,U04392,2025-11-12,Bills,86.37
TXN0046612,U06114,2025-12-21,Shopping,38.94
TXN0046613,U05026,2024-04-05,Shopping,146.12
TXN0046614,U00854,2025-02-21,Bills,71.24
TXN0046615,U04586,2025-12-17,Transfer,1567.31
TXN0046616,U01490,2025-12-16,Shopping,182.01
TXN0046617,U03681,2025-02-27,Shopping,176.42
TXN0046618,U03870,2025-12-26,Food & Drink,76.61
TXN0046619,U02274,2024-12-15,Food & Drink,40.13
TXN0046620,U05117,2025-12-23,Shopping,27.36
TXN0046621,U00605,2025-11-04,Transport,4.27
TXN0046622,U01407,2025-12-29,Travel,2401.12
TXN0046623,U02453,2025-12-29,Entertainment,65.06
TXN0046624,U01238,2025-11-08,Shopping,99.27
TXN0046625,U05387,2025-05-03,Crypto,41.86
TXN0046626,U03907,2025-04-06,Entertainment,33.58
TXN0046627,U07417,2025-11-02,Transfer,1866.89
TXN0046628,U01254,2025-12-21,Stocks,60.58
TXN0046629,U05142,2025-10-11,Food & Drink,5.1
TXN0046630,U04613,2025-09-23,Transfer,1599.98
TXN0046631,U07951,2025-09-29,Food & Drink,46.42
TXN0046632,U05679,2025-05-21,Transfer,67.76
TXN0046633,U04563,2025-12-03,Shopping,179.45
TXN0046634,U07951,2025-09-07,Food & Drink,21.01
TXN0046635,U03842,2024-08-12,Shopping,87.56
TXN0046636,U04902,2024-08-24,Shopping,120.48
TXN0046637,U00504,2025-04-17,Bills,399.99
TXN0046638,U03528,2025-11-17,Shopping,45.15
TXN0046639,U07436,2024-10-17,Bills,372.13
TXN0046640,U03033,2024-09-17,Crypto,230.65
TXN0046641,U00460,2025-02-26,Transfer,452.76
TXN0046642,U06069,2025-11-11,Food & Drink,64.21
TXN0046643,U04368,2025-12-31,Shopping,36.39
TXN0046644,U04533,2025-10-30,Shopping,52.33
TXN0046645,U06809,2025-02-27,Shopping,72.56
TXN0046646,U05037,2025-07-06,Travel,1614.14
TXN0046647,U07354,2025-11-28,Shopping,108.66
TXN0046648,U03062,2025-06-06,Shopping,85.14
TXN0046649,U05641,2024-03-16,Shopping,177.29
TXN0046650,U02128,2025-09-17,Transport,54.54
TXN0046651,U03421,2025-01-03,Entertainment,138.39
TXN0046652,U01580,2024-12-18,Shopping,84.69
TXN0046653,U02768,2025-08-03,Crypto,699.18
TXN0046654,U05405,2024-11-04,Stocks,4195.23
TXN0046655,U05272,2025-07-31,Transfer,1875.22
TXN0046656,U05823,2025-07-15,Shopping,105.47
TXN0046657,U07918,2025-01-15,Food & Drink,32.39
TXN0046658,U01736,2025-09-21,Shopping,29.33
TXN0046659,U05844,2025-04-30,Bills,216.11
TXN0046660,U05791,2025-12-30,Bills,395.02
TXN0046661,U04702,2025-04-14,Bills,42.49
TXN0046662,U03270,2025-07-27,Shopping,174.85
